subject,t_from_onset_s,slope_uv_per_deg,r
S22,2.64,0.5076162056965551,0.7858327864382804
S22,2.68,0.4895500844631414,0.7826145353189661
S22,2.72,0.4696538107074308,0.7756626974097782
S22,2.76,0.44986760832008105,0.7651142899584931
S22,2.8,0.43105712283726616,0.7521096507611291
S22,2.84,0.41308404637930024,0.7381449504222404
S22,2.88,0.395741149452118,0.7243742417400044
S22,2.92,0.3797674784621775,0.7121663481526765
S22,2.96,0.3668738475035563,0.703877621079793
S22,3.0,0.35830921866854587,0.7014191975363503
S22,3.04,0.35351412867238524,0.7038240097181925
S22,3.08,0.3504349844606577,0.7070777494266394
S22,3.12,0.3468769611902283,0.7062127959117531
S22,3.16,0.3417089357111156,0.6981013035634519
S22,3.2,0.33527543612748933,0.6837732837503873
S22,3.24,0.328845711110921,0.6682580787177386
S22,3.28,0.32348783098627726,0.6570960169461495
S22,3.32,0.3192468045283718,0.652410868647794
S22,3.36,0.3152462006597065,0.651889699340659
S22,3.4,0.3105315157995602,0.6507356165385654
S22,3.44,0.30479470377381024,0.6447375879390984
S22,3.48,0.29842155682711924,0.6327419181195971
S22,3.52,0.29186650461183744,0.6166390763721084
S22,3.56,0.28478229070386973,0.5988616716165721
S22,3.6,0.2759679215512736,0.5805176005437561
S22,3.64,0.264480976008612,0.5616609365497358
S22,3.68,0.2506117170043112,0.5422166635360146
S22,3.72,0.23586432755867773,0.5225943182795783
S22,3.76,0.22228374875931234,0.5040395963751093
S22,3.8,0.21137698105298827,0.48811732169558
S22,3.84,0.2031637886267167,0.4750106840394126
S22,3.88,0.19630032107563936,0.4623633331187692
S22,3.92,0.18903888473042268,0.44638783758172335
S22,3.96,0.1801186029932358,0.42454152853185717
S22,4.0,0.1692617053595895,0.39750489179748993
S22,4.04,0.15715630537970834,0.36889512941919234
S22,4.08,0.14500101816244898,0.3433104872540329
S22,4.12,0.13395825614914242,0.3241930166324872
S22,4.16,0.12491484319401892,0.3128729348556054
S22,4.2,0.11845851173510126,0.30842714718487185
S22,4.24,0.11451845940594697,0.3070736997143061
S22,4.28,0.11206050942540952,0.3029524816569731
S22,4.32,0.10966524637177155,0.29215226065084965
S22,4.36,0.10639082354432716,0.2754811748763704
S22,4.4,0.1020097629261603,0.25673184732250576
S22,4.44,0.09676461640206765,0.23951892564127386
S22,4.48,0.09112176809961188,0.22560654848721
S22,4.52,0.08577010737252284,0.21534662847964914
S22,4.56,0.08170821218591304,0.20921859715523466
S22,4.6,0.07977506321441405,0.20800551922461818
S22,4.64,0.07985030147465087,0.211089772179413
S22,4.68,0.08069045095229053,0.21532644047370253
S22,4.72,0.0806367952474312,0.21631647462411668
S22,4.76,0.07858447621341852,0.2111732753882552
S22,4.8,0.0746086262657591,0.20061898756054086
S22,4.84,0.07002206190146296,0.18882036040836014
S22,4.88,0.06715499418691037,0.18210152464278048
S22,4.92,0.06853402795353543,0.18667674051783134
S22,4.96,0.07498186233956958,0.20380420050852374
S22,5.0,0.08373178729316662,0.22528459403233922
S22,5.04,0.08858592353101143,0.23568376327031662
S22,5.08,0.0836562488924567,0.2223479856465936
S22,5.12,0.07147208907489148,0.19251938780150524
S22,5.16,0.0718744116865006,0.19678237912764096
S22,5.2,0.12205119482238973,0.32678776312452495
S22,5.24,0.2604676146902229,0.5899317199307234
S22,5.28,0.5017584067386602,0.8024870126943148
S22,5.32,0.8218656205407153,0.899387870631402
S22,5.36,1.1657032082190777,0.938572848341624
S23,-0.4,-0.44732879370644885,-0.8785041822836426
S23,-0.36,-0.7472911783750885,-0.9171900472073051
S23,-0.32,-1.0653446959556114,-0.9432213179992246
S23,-0.28,-1.3452810862408915,-0.9582069938177509
S23,-0.24,-1.5398926337517067,-0.9662073214349718
S23,-0.2,-1.63079256431624,-0.9699415477059787
S23,-0.16,-1.634432638456291,-0.9709400785485469
S23,-0.12,-1.5871183113962202,-0.9702187067020632
S23,-0.08,-1.5216154685730758,-0.9685896161469529
S23,-0.04,-1.4545116761362464,-0.966485155837733
S23,0.0,-1.3891464114027225,-0.9636868044920242
S23,0.04,-1.3243905720433022,-0.9593656467405263
S23,0.08,-1.2594708474732499,-0.9523566186015807
S23,0.12,-1.1938498493107137,-0.9413974399205904
S23,0.16,-1.126225967868629,-0.925334503710275
S23,0.2,-1.0550938168953394,-0.903447011252457
S23,0.24,-0.9802309320329038,-0.8755925847445802
S23,0.28,-0.9037378790579824,-0.8419186139339694
S23,0.32,-0.8297733396770303,-0.8028764784687299
S23,0.36,-0.7629812331036936,-0.7602853330015118
S23,0.4,-0.7065630101884258,-0.7182946105014467
S23,0.44,-0.6614515008991484,-0.6824920398975542
S23,0.48,-0.6270953541169121,-0.6578142176325168
S23,0.52,-0.6027935078324342,-0.6470739251760946
S23,0.56,-0.5877750380943444,-0.6498148453060266
S23,0.6,-0.5799695472210633,-0.6613105574162225
S23,0.64,-0.5749024499954675,-0.6734960371717915
S23,0.68,-0.5656935980858094,-0.6783380327200633
S23,0.72,-0.5446531834854712,-0.6699547761538406
S23,0.76,-0.5062651476982725,-0.6433339610433677
S23,0.8,-0.4497193597379586,-0.5934921505074374
S23,0.84,-0.3789918076113456,-0.5185022381287667
S23,0.88,-0.30087754674473915,-0.42354295679093323
S23,0.92,-0.22261987779405304,-0.3197644895543867
S23,0.96,-0.1501426717728773,-0.21840283792958964
S23,1.0,-0.08700375471354127,-0.12703219683871125
S23,1.04,-0.03428141127899918,-0.049708300897830904
S23,1.08,0.008862641059907726,0.012649323261106012
S23,1.12,0.044406142734800515,0.062132768441171424
S23,1.16,0.07451638930812068,0.10227544498294698
S23,1.2,0.10040912809060622,0.13567393553157575
S23,1.24,0.12161814629080445,0.16254012297752934
S23,1.28,0.13676763681389578,0.18147081704387874
S23,1.32,0.14549554747072835,0.1919942249437494
S23,1.36,0.14943473700501902,0.19627703037353034
S23,1.4,0.15144498370459905,0.19835632015627364
S23,1.44,0.1545019120444941,0.20243153397668262
S23,1.48,0.16068345195993822,0.21129577737335076
S23,1.52,0.17013406945014017,0.22504026758253298
S23,1.56,0.1811829785275616,0.24137706976491408
S23,1.6,0.19189349271207606,0.257744469335799
S23,1.64,0.20127286619798807,0.27283058137745003
S23,1.68,0.20904956690138266,0.2862210022499403
S23,1.72,0.2147966259541953,0.29733198356142615
S23,1.76,0.21745898575899683,0.3048366549970846
S23,1.8,0.2155112458906281,0.30681601936281133
S23,1.84,0.2074964121204524,0.3014029572666274
S23,1.88,0.19282702362887855,0.28748234020804214
S23,1.92,0.1726559238725147,0.26539836492586094
S23,1.96,0.15017925156167478,0.23782255453336582
S23,2.0,0.12968782643183266,0.20980083136920843
S23,2.04,0.11468866067716992,0.18679454928553713
S23,2.08,0.10638400374124754,0.17176227283569243
S23,2.12,0.10338135461238063,0.16379405881900733
S23,2.16,0.10230899961846615,0.15882657237937958
S23,2.2,0.09909185583985021,0.15157801198912557
S23,2.24,0.09076068989366967,0.13792942445372258
S23,2.28,0.07673213792567955,0.11665685792142975
S23,2.32,0.058456993478077014,0.08930117243603748
S23,2.36,0.03786164262303911,0.058265917247638584
S23,2.4,0.015841741982708286,0.024584951558365854
S23,2.44,-0.008296424271401691,-0.01296466083106082
S23,2.48,-0.03607216418969616,-0.05648344114539598
S23,2.52,-0.06819319460816793,-0.1062734123821922
S23,2.56,-0.10317964399367469,-0.15920341389313564
S23,2.6,-0.13767619558384514,-0.21014617149651127
S23,2.64,-0.16853743493309867,-0.25540183540149514
S23,2.68,-0.19484878853221066,-0.29474502484346654
S23,2.72,-0.21829533788909783,-0.33090635631998755
S23,2.76,-0.24205081244281682,-0.36800067106251594
S23,2.8,-0.2688488275326505,-0.40935218082251096
S23,2.84,-0.2990715814824584,-0.45499336400195195
S23,2.88,-0.33029955230186925,-0.5011751920488382
S23,2.92,-0.3589087112446384,-0.5428341582049643
S23,2.96,-0.38220685666417,-0.5762349453415424
S23,3.0,-0.39946449481962787,-0.5999237305358311
S23,3.04,-0.4120123831431523,-0.6151372522783018
S23,3.08,-0.422854067988828,-0.625783478574194
S23,3.12,-0.43538197248192245,-0.636739393468662
S23,3.16,-0.45141169460370656,-0.6510297194299854
S23,3.2,-0.46993539917956695,-0.6682368729199378
S23,3.24,-0.48754916531805886,-0.6852835787823126
S23,3.28,-0.5001790388894154,-0.6983199641703701
S23,3.32,-0.5050771928652404,-0.7043274337303459
S23,3.36,-0.5022819367933848,-0.7021712631409681
S23,3.4,-0.49486492020254175,-0.6930010419508927
S23,3.44,-0.4874614507532402,-0.6799226525086892
S23,3.48,-0.48381031156150595,-0.6667608047240561
S23,3.52,-0.4851874170197756,-0.6563000260041643
S23,3.56,-0.49054033524386803,-0.6493287029106456
S23,3.6,-0.49737584078483765,-0.6450301358016965
S23,3.64,-0.5027109819502001,-0.642017982417229
S23,3.68,-0.5040749388308821,-0.638998405292389
S23,3.72,-0.5002694329110685,-0.6349794460064088
S23,3.76,-0.49153656745432384,-0.6294649189949995
S23,3.8,-0.4790954039833522,-0.6223300865275012
S23,3.84,-0.46416293775670026,-0.6131965414468595
S23,3.88,-0.4473864444895387,-0.601313128620717
S23,3.92,-0.4291602235486804,-0.5864485965756921
S23,3.96,-0.4099060145097857,-0.5697783015485969
S23,4.0,-0.3902105369463133,-0.5538843032126501
S23,4.04,-0.3714948294677771,-0.5419685369940537
S23,4.08,-0.35627366419893375,-0.5364658076893591
S23,4.12,-0.3467237296754465,-0.5372704278439151
S23,4.16,-0.34299101102069657,-0.5411106566955567
S23,4.2,-0.34337344680399534,-0.5433802806704393
S23,4.24,-0.34587539232679887,-0.540990593759666
S23,4.28,-0.3493312298135531,-0.5338050810711216
S23,4.32,-0.3536066200013551,-0.524426767791097
S23,4.36,-0.35923160362708434,-0.5167197044350991
S23,4.4,-0.3664145433061757,-0.5131809691164122
S23,4.44,-0.37384549233318215,-0.5127477676749318
S23,4.48,-0.37848896140837446,-0.5109573469141463
S23,4.52,-0.3771702632621164,-0.5026499933001671
S23,4.56,-0.3690656638507961,-0.4855474313897733
S23,4.6,-0.3568088159087131,-0.46230710071305126
S23,4.64,-0.3450684321091179,-0.43935332069111077
S23,4.68,-0.33813478364067834,-0.42318122003820796
S23,4.72,-0.3381938856626506,-0.4168617949867973
S23,4.76,-0.34456191585978946,-0.41875670567569223
S23,4.8,-0.35402690910437945,-0.4238441417339036
S23,4.84,-0.36246214854532455,-0.426868545574017
S23,4.88,-0.36694996759327414,-0.4253370864522539
S23,4.92,-0.367435156118655,-0.4209414569538841
S23,4.96,-0.367416277294371,-0.41929252532658423
S23,5.0,-0.3731069235415121,-0.42780914612915016
S23,5.04,-0.3897932904565495,-0.451063320310334
S23,5.08,-0.4148419128045029,-0.48368133808683006
S23,5.12,-0.43058065298383696,-0.5055164468879618
S23,5.16,-0.40395539925774093,-0.4833854251604982
S23,5.2,-0.29781984650185583,-0.371030711156008
S23,5.24,-0.09036442404768866,-0.11590794007339976
S23,5.28,0.20882387654067314,0.2507456876128734
S23,5.32,0.5571954930605008,0.5601926458741051
S23,5.36,0.8949779679223885,0.7383422166687061
S24,-0.4,-0.24478754666667873,-0.8934649711906768
S24,-0.36,-0.509454217889619,-0.95305051507355
S24,-0.32,-0.8546012220900984,-0.9781235831626316
S24,-0.28,-1.2154558410091973,-0.9888749759044965
S24,-0.24,-1.5193717912647609,-0.9936261276889311
S24,-0.2,-1.7157828017197305,-0.9951197911375858
S24,-0.16,-1.7954893590190877,-0.9943234884306902
S24,-0.12,-1.787094679972232,-0.9917547744919809
S24,-0.08,-1.7328174090701987,-0.9877817314027468
S24,-0.04,-1.663763020924964,-0.9825752397064935
S24,0.0,-1.59157692355259,-0.9761004556896411
S24,0.04,-1.5155303238603957,-0.9681530414437959
S24,0.08,-1.4335802948282588,-0.9584523622662149
S24,0.12,-1.348178713529177,-0.9468570770823801
S24,0.16,-1.2651094775972092,-0.9333368128976984
S24,0.2,-1.1894015434561924,-0.9175149853697809
S24,0.24,-1.1224805628277017,-0.8984345341720841
S24,0.28,-1.061994352487354,-0.8750922177962891
S24,0.32,-1.0037073570164694,-0.8472009854083704
S24,0.36,-0.943847589234811,-0.8153425233518781
S24,0.4,-0.8804709760825122,-0.7803125604376224
S24,0.44,-0.8135396593731086,-0.7421887441042421
S24,0.48,-0.7442806722030413,-0.700140958388454
S24,0.52,-0.6745254197223453,-0.6533958690612686
S24,0.56,-0.6061016406462804,-0.6023914503512907
S24,0.6,-0.5400072865757106,-0.5488517556496383
S24,0.64,-0.47613305025736213,-0.49479098488239004
S24,0.68,-0.413878673163795,-0.44124430205996185
S24,0.72,-0.35270999308349954,-0.3875219775626051
S24,0.76,-0.2923909427729846,-0.33180261891177404
S24,0.8,-0.2333428204392882,-0.2730376910334217
S24,0.84,-0.17664601355339743,-0.2122519229028607
S24,0.88,-0.12349251309130937,-0.15184176499354948
S24,0.92,-0.07487196799804667,-0.0941532447352173
S24,0.96,-0.03168303051400136,-0.04085608274917142
S24,1.0,0.005366992826020621,0.0071261744776975056
S24,1.04,0.03645945260410718,0.050003490383021015
S24,1.08,0.06347415721491452,0.09003077467656873
S24,1.12,0.08985294147304285,0.13186744843878553
S24,1.16,0.11892026840526873,0.18073982863308302
S24,1.2,0.1515353469096005,0.23857446786983175
S24,1.24,0.18486161523933722,0.3007109083907809
S24,1.28,0.2133491939993563,0.35654671340636723
S24,1.32,0.23160821541523632,0.3953287505360319
S24,1.36,0.23768624473871847,0.413192086389388
S24,1.4,0.23444210769562887,0.41539608581260656
S24,1.44,0.2278437628655784,0.41245843786275826
S24,1.48,0.22362176958166086,0.41358829454604296
S24,1.52,0.22445503200291095,0.42145219846939114
S24,1.56,0.22922067760861628,0.4314764144146437
S24,1.6,0.23471892655512983,0.4365880659717035
S24,1.64,0.23827581872280038,0.43291146849415796
S24,1.68,0.2390454844845599,0.42122430310442455
S24,1.72,0.2377196748556602,0.40513859717649314
S24,1.76,0.23565058067666658,0.38901982404628255
S24,1.8,0.23402812235212334,0.3762727935792352
S24,1.84,0.23322406609496918,0.367993617838361
S24,1.88,0.23242218075120247,0.3625364614211031
S24,1.92,0.22996006456676485,0.35646511542051507
S24,1.96,0.22413030507220172,0.34595144222526836
S24,2.0,0.21390136579986493,0.3279356155309398
S24,2.04,0.19951093208567452,0.30175350301123843
S24,2.08,0.1826359789139291,0.2702948782906442
S24,2.12,0.16561713281910603,0.23857003683720113
S24,2.16,0.1502682766133939,0.21076445289565937
S24,2.2,0.13732871481807796,0.18864435141327446
S24,2.24,0.12655008771709905,0.17163836377116826
S24,2.28,0.11697171091684407,0.15761550469311278
S24,2.32,0.10747888304508761,0.144154355224771
S24,2.36,0.0974022026917442,0.12974358316240986
S24,2.4,0.08639738416362619,0.11378281665830234
S24,2.44,0.07392618173781298,0.09584482803201066
S24,2.48,0.059271308524798,0.07548946594417838
S24,2.52,0.04181065778616125,0.05234146051006963
S24,2.56,0.021169923767840857,0.026115902923148
S24,2.6,-0.0023946927989860266,-0.002920909199124355
S24,2.64,-0.02742381281713656,-0.03317071055891707
S24,2.68,-0.051467576331262976,-0.061859904230777946
S24,2.72,-0.0724913970431754,-0.08672660917266545
S24,2.76,-0.0903323430487372,-0.10781311991270984
S24,2.8,-0.10679644857393042,-0.1275689076060009
S24,2.84,-0.12464641925502262,-0.14956693701276322
S24,2.88,-0.14626786883102297,-0.17675631775918707
S24,2.92,-0.1722255805181572,-0.20950914643003152
S24,2.96,-0.2005196494841964,-0.24466697113278327
S24,3.0,-0.22760129732179285,-0.27721836766236146
S24,3.04,-0.25046072154666027,-0.3035065689561128
S24,3.08,-0.26788292077493664,-0.32279487469835233
S24,3.12,-0.28038132226367746,-0.336486813250459
S24,3.16,-0.2896779181372022,-0.3468995336831718
S24,3.2,-0.2981349014546655,-0.35664053303418425
S24,3.24,-0.30823356705437926,-0.3682767108762153
S24,3.28,-0.32206690087524403,-0.38383706917052396
S24,3.32,-0.3405287938506325,-0.40399983911896475
S24,3.36,-0.36280401976467835,-0.427772394325872
S24,3.4,-0.3869890532021351,-0.4532590057341188
S24,3.44,-0.4110057609430238,-0.4784074381476535
S24,3.48,-0.4330314750849456,-0.5013331835699507
S24,3.52,-0.4518932055851685,-0.5208857038864999
S24,3.56,-0.4674496214569343,-0.537125875191857
S24,3.6,-0.4804060942214842,-0.5511155943865188
S24,3.64,-0.49170367021453143,-0.564345017245506
S24,3.68,-0.5022599480736768,-0.5783530537347803
S24,3.72,-0.5132517407357603,-0.5946018676306971
S24,3.76,-0.5260688772362734,-0.614110467419657
S24,3.8,-0.5414129855186102,-0.6366329811090159
S24,3.84,-0.5585256625489727,-0.6603263019516632
S24,3.88,-0.5754695402818762,-0.6826464326052711
S24,3.92,-0.590146532650632,-0.7017493685468519
S24,3.96,-0.6012605874828606,-0.7171292179681866
S24,4.0,-0.6086356690716869,-0.7290909772548944
S24,4.04,-0.6126051719213641,-0.7377594341353207
S24,4.08,-0.6130583927051954,-0.7426307054357312
S24,4.12,-0.6091367978031917,-0.7428309156923691
S24,4.16,-0.5999632225258519,-0.7376660655060135
S24,4.2,-0.5859559564432153,-0.7274306608257423
S24,4.24,-0.5695753522376052,-0.7142086744512419
S24,4.28,-0.554750122880778,-0.7018749778464752
S24,4.32,-0.5453663861467903,-0.6947805628428655
S24,4.36,-0.5435914504087599,-0.6955785538162416
S24,4.4,-0.5489000751025841,-0.7036811575440322
S24,4.44,-0.5585436976077932,-0.7156613734858094
S24,4.48,-0.5690083484207441,-0.7272563066207645
S24,4.52,-0.5772092545706491,-0.7352653531421501
S24,4.56,-0.5812047574540765,-0.7383713616771941
S24,4.6,-0.5807902658605887,-0.7372623557245472
S24,4.64,-0.5776113934083962,-0.7344045287071864
S24,4.68,-0.5744513545187218,-0.7329749163889895
S24,4.72,-0.574141775784792,-0.7351586725812592
S24,4.76,-0.5785523474015344,-0.7411179196735699
S24,4.8,-0.5876973221182075,-0.7491943230309889
S24,4.84,-0.5992857741269247,-0.7567525439011658
S24,4.88,-0.6091714075891598,-0.7610778641981789
S24,4.92,-0.6128647296248485,-0.7603094110896038
S24,4.96,-0.6079026372861056,-0.7544008159381604
S24,5.0,-0.5960294465167548,-0.74571423064585
S24,5.04,-0.5832387515147883,-0.738803991180249
S24,5.08,-0.5757135942885119,-0.7382702064554422
S24,5.12,-0.5714129271264822,-0.7436747575834562
S24,5.16,-0.5512922319932584,-0.743876679039652
S24,5.2,-0.47880939605731565,-0.7105639587128104
S24,5.24,-0.3144985759461078,-0.5660319576043344
S24,5.28,-0.04061559290298969,-0.0891050701757555
S24,5.32,0.32128038855225455,0.5722464705626285
S24,5.36,0.7145007648416015,0.8352964789587791
S25,-0.4,-0.27659144880233644,-0.9152439128512417
S25,-0.36,-0.6344822774766321,-0.9542758224569663
S25,-0.32,-1.1124584104624822,-0.9705678763587383
S25,-0.28,-1.6004065235594438,-0.9791903400357502
S25,-0.24,-1.9672959900490947,-0.9841723937564217
S25,-0.2,-2.1175049912074058,-0.9867487449932328
S25,-0.16,-2.032261482509227,-0.9872493675592809
S25,-0.12,-1.7727357317153176,-0.9855898249323642
S25,-0.08,-1.4401820958239462,-0.981154890511099
S25,-0.04,-1.1222197497872257,-0.9721632143811636
S25,0.0,-0.8619278847497841,-0.9547817022321539
S25,0.04,-0.66076809692977,-0.9224608894058519
S25,0.08,-0.500099109936595,-0.8642162819783159
S25,0.12,-0.36107341907241336,-0.7598749394540683
S25,0.16,-0.23350377807810266,-0.5798420679484456
S25,0.2,-0.11527352938206617,-0.3147602946543126
S25,0.24,-0.008071599358479679,-0.02201696513906834
S25,0.28,0.0861356532127227,0.2185109874461271
S25,0.32,0.16672424582224138,0.38209934083589714
S25,0.36,0.2347245809033729,0.4841364180285572
S25,0.4,0.2921980393817086,0.5453886469905864
S25,0.44,0.34111317781084305,0.5813501351740807
S25,0.48,0.3826514833721279,0.6020939140484785
S25,0.52,0.4173060818277547,0.6137932602572811
S25,0.56,0.4453308001197589,0.6200779998820103
S25,0.6,0.4670653522766916,0.6230056281100883
S25,0.64,0.4829977920216128,0.6237385205428605
S25,0.68,0.49387779580043834,0.6231693894473505
